Date,open,high,low,close
2023-01-03 00:00:00+00:00,214.06601076790508,221.03694962681084,214.06601076790508,220.5528564453125
2023-01-04 00:00:00+00:00,219.10057938181268,225.4906005859375,219.10057938181268,225.4906005859375
2023-01-05 00:00:00+00:00,223.84468661727192,227.5237977915503,223.7478768439248,225.8778839111328
2023-01-06 00:00:00+00:00,226.26515066657493,229.46016862745023,225.1033299826252,227.8142547607422
2023-01-09 00:00:00+00:00,229.65379887629206,231.00926862800665,223.65104647113108,223.8446807861328
2023-01-10 00:00:00+00:00,222.29559030193627,226.67856290446016,222.29559030193627,225.00650024414062
2023-01-11 00:00:00+00:00,169.43261463980377,175.91462947394672,156.79777956485094,172.14353942871094
2023-01-12 00:00:00+00:00,172.62762800683018,177.12968859492403,164.78531271486213,176.98446655273438
2023-01-13 00:00:00+00:00,176.74242233696637,178.13079235364143,169.81988102385438,170.35238647460938
2023-01-16 00:00:00+00:00,171.36898884740592,175.97271980069436,166.1891858175363,166.86692810058594
2023-01-17 00:00:00+00:00,166.81851047816698,170.6428435926657,165.17259664357465,168.17396545410156
2023-01-18 00:00:00+00:00,168.22239071606552,169.57784579666696,166.57647675437735,166.77011108398438
2023-01-19 00:00:00+00:00,165.6082728560546,169.7714769833407,165.6082728560546,169.09373474121094
2023-01-20 00:00:00+00:00,169.33579759048854,169.9167153471702,165.07578328599726,168.1255645751953
2023-01-23 00:00:00+00:00,168.70646907098984,171.12693491131967,168.12555135997025,170.11033630371094
2023-01-24 00:00:00+00:00,164.59167687244604,170.69125373474222,164.59167687244604,170.30397033691406
2023-01-25 00:00:00+00:00,166.72168713534333,169.04534324799542,164.25280897899168,167.01214599609375
2023-01-26 00:00:00+00:00,170.449212352275,174.85446326354344,167.20578212324125,173.11172485351562
2023-01-27 00:00:00+00:00,176.0647011325936,176.0647011325936,167.68987998548576,168.2707977294922
2023-01-30 00:00:00+00:00,167.01214551386457,171.70785522460938,166.57646461067256,171.70785522460938
2023-01-31 00:00:00+00:00,172.86968318135175,173.59582297507907,169.28739648696742,171.80467224121094
2023-02-01 00:00:00+00:00,171.80467698473385,174.80606079101562,169.9418902159588,174.80606079101562
2023-02-02 00:00:00+00:00,175.87105053066622,181.43812223190508,174.90286414784208,181.3897247314453
2023-02-03 00:00:00+00:00,176.7424219700017,180.27629625461327,175.85749822374018,178.96925354003906
2023-02-06 00:00:00+00:00,178.14629345142959,180.32471280069979,176.01628637570238,178.43675231933594
2023-02-07 00:00:00+00:00,178.48516364511426,180.8649585388623,177.7106115925941,179.40493774414062
2023-02-08 00:00:00+00:00,180.13108208548417,182.59996035207917,178.67880249023438,178.67880249023438
2023-02-09 00:00:00+00:00,179.69539424447186,180.25209844655106,177.7106092526948,178.00106811523438
2023-02-10 00:00:00+00:00,177.22652391166088,178.0010759882411,172.9664948771456,173.78945922851562
2023-02-13 00:00:00+00:00,174.27355203755238,175.41117401246794,172.43400378649682,174.37037658691406
2023-02-14 00:00:00+00:00,176.2583453404756,176.5604160840238,173.16015166985324,173.88629150390625
2023-02-15 00:00:00+00:00,173.40218826803607,177.03288722864528,172.24035278195961,176.30674743652344
2023-02-16 00:00:00+00:00,177.8074250016786,179.25970458984375,175.8710522174584,179.25970458984375
2023-02-17 00:00:00+00:00,175.19331535308675,178.33992095960903,174.70922218285253,177.37173461914062
2023-02-20 00:00:00+00:00,178.146286290576,179.4533437569397,176.0482192855737,177.95265197753906
2023-02-21 00:00:00+00:00,178.09787408932124,178.1946986325535,173.83786010742188,173.83786010742188
2023-02-22 00:00:00+00:00,174.3219637553638,174.7092324048693,170.83648681640625,170.83648681640625
2023-02-23 00:00:00+00:00,170.40080166401836,174.3219594297073,170.40080166401836,171.36898803710938
2023-02-24 00:00:00+00:00,171.7078613921998,173.01490414872356,169.23898315429688,169.23898315429688
2023-02-27 00:00:00+00:00,169.43261435862337,174.17672165132421,169.19056776668248,172.33717346191406
2023-02-28 00:00:00+00:00,171.22375932511775,175.58059783442505,171.22375932511775,174.61241149902344
2023-03-01 00:00:00+00:00,174.37037141159465,175.96787301518413,171.17535343106402,171.5626220703125
2023-03-02 00:00:00+00:00,170.40079122085305,171.0785186858113,168.94851175022077,170.44920349121094
2023-03-03 00:00:00+00:00,169.48104056107482,170.836495678006,167.44784311232524,169.57785034179688
2023-03-06 00:00:00+00:00,170.06192403223412,171.32056922387585,167.95419526083703,170.11033630371094
2023-03-07 00:00:00+00:00,170.207168670171,172.33717575289597,169.19057001583468,169.81988525390625
2023-03-08 00:00:00+00:00,167.30260156383892,171.12693463061672,164.01075916237934,170.30397033691406
2023-03-09 00:00:00+00:00,170.15875697544644,172.0467174694368,168.80330194728717,169.4326171875
2023-03-10 00:00:00+00:00,166.3828469248584,167.46140509102665,162.3164520263672,162.3164520263672
2023-03-13 00:00:00+00:00,152.92503227060942,159.7023367756867,149.19752365682774,154.47413635253906
2023-03-14 00:00:00+00:00,154.42572021484375,156.60413946552336,151.79225220548742,154.42572021484375
2023-03-15 00:00:00+00:00,154.66778198041413,156.70097938996716,147.16433715820312,147.16433715820312
2023-03-16 00:00:00+00:00,149.9236753507756,152.10209482925947,147.01911604613042,149.7300262451172
2023-03-17 00:00:00+00:00,149.82684255669218,152.58617965366827,144.88908610105662,146.68023681640625
2023-03-20 00:00:00+00:00,144.21136248642722,149.0832742449032,140.91953460926433,146.34136962890625
2023-03-21 00:00:00+00:00,147.35796126847075,148.9554776289874,141.54884309935875,141.7424774169922
2023-03-22 00:00:00+00:00,143.097938704306,143.3883975502135,141.20319739801303,142.80747985839844
2023-03-23 00:00:00+00:00,142.61385650462762,143.38840856208117,138.49906439609185,139.41883850097656
2023-03-24 00:00:00+00:00,139.95134255343154,139.95134255343154,134.0453997948869,137.04678344726562
2023-03-27 00:00:00+01:00,138.5474795733202,139.37042914826344,136.3206479014789,136.5142822265625
2023-03-28 00:00:00+01:00,136.70792266381903,137.91815571639066,130.36629851367326,130.70516967773438
2023-03-29 00:00:00+01:00,131.67334737426432,132.01221851581818,129.0447249042722,131.57652282714844
2023-03-30 00:00:00+01:00,132.83517698694055,135.15883331348763,130.2210765462587,134.4326934814453
2023-03-31 00:00:00+01:00,134.5779051624645,135.11041061957621,132.83516674525868,133.12562561035156
2023-04-03 00:00:00+01:00,134.57790655951314,135.64291748479243,132.66573255337363,135.4976806640625
2023-04-04 00:00:00+01:00,136.03019033119284,138.88633728027344,135.54609712716726,138.88633728027344
2023-04-05 00:00:00+01:00,144.2597657992769,148.47138232087815,143.0495328647192,148.18092346191406
2023-04-06 00:00:00+01:00,147.115923866064,153.0702792252878,146.63183065507116,151.66639709472656
2023-04-11 00:00:00+01:00,151.90843464718117,153.89321964863842,151.23168218805046,153.11866760253906
2023-04-12 00:00:00+01:00,153.07028407837993,159.55713035667938,152.48936629742954,158.00802612304688
2023-04-13 00:00:00+01:00,156.70096542256303,159.31506559230243,156.31368202160274,157.18505859375
2023-04-14 00:00:00+01:00,157.37869298360022,158.66153693319532,155.87800119752524,156.7977752685547
2023-04-17 00:00:00+01:00,156.74937915249885,157.81439014873322,155.44233631895963,156.21688842773438
2023-04-18 00:00:00+01:00,155.87801846648802,159.33928207093356,155.87801846648802,158.5889434814453
2023-04-19 00:00:00+01:00,158.54052594879948,161.8807661362564,157.9596081886538,160.08963012695312
2023-04-20 00:00:00+01:00,164.54326768824336,165.07577313690365,161.43346246009972,163.0909881591797
2023-04-21 00:00:00+01:00,162.31644123914924,165.89874267578125,159.55711891095515,165.89874267578125
2023-04-24 00:00:00+01:00,164.6400876301501,227.45504612413697,163.30883143239188,164.20440673828125
2023-04-25 00:00:00+01:00,163.96237057426248,165.65669675178603,161.34825551025895,165.1241912841797
2023-04-26 00:00:00+01:00,164.3980413967063,166.23758950997998,163.6234893798828,163.6234893798828
2023-04-27 00:00:00+01:00,163.09097948751997,165.9471261214783,162.3648397615975,164.34962463378906
2023-04-28 00:00:00+01:00,163.09100012428922,167.3994267552606,163.03000095217587,166.18919372558594
2023-05-02 00:00:00+01:00,164.59169006347656,167.93193023068255,164.0107723068528,164.59169006347656
2023-05-03 00:00:00+01:00,166.52806521377173,166.62488976567886,160.18644117101866,162.46168518066406
2023-05-04 00:00:00+01:00,162.46167999258222,162.51009226698977,156.12005615234375,156.12005615234375
2023-05-05 00:00:00+01:00,157.0882322384824,160.08961577456728,156.02322136481328,159.12142944335938
2023-05-09 00:00:00+01:00,149.53638630306446,151.8600425236219,144.52408342672547,151.81163024902344
2023-05-10 00:00:00+01:00,152.63458596721912,155.34551094697287,151.47276519685397,153.263916015625
2023-05-11 00:00:00+01:00,153.65117827415938,155.5391387939453,153.31232189916562,155.5391387939453
2023-05-12 00:00:00+01:00,156.84618903315544,157.3302822091837,155.0066408735886,155.44232177734375
2023-05-15 00:00:00+01:00,153.65117465279144,156.65255832258032,153.65117465279144,155.6843719482422
2023-05-16 00:00:00+01:00,155.3939216034551,156.2168859761166,153.99005423834362,154.61936950683594
2023-05-17 00:00:00+01:00,153.9416303370108,154.95822896371794,153.4091248874641,154.8614044189453
2023-05-18 00:00:00+01:00,154.90983242913475,158.29848501352208,154.42573920279372,158.00802612304688
2023-05-19 00:00:00+01:00,161.10620117443608,161.10620117443608,157.37869262695312,157.37869262695312
2023-05-22 00:00:00+01:00,157.37868814604835,158.734143075022,156.57993739242636,158.10482788085938
2023-05-23 00:00:00+01:00,157.9112091064453,161.1546247103083,157.7659722811859,157.9112091064453
2023-05-24 00:00:00+01:00,156.5073196167666,158.29847029705246,155.73278234530932,157.62074279785156
2023-05-25 00:00:00+01:00,157.33029773070444,163.28463847394076,157.33029773070444,162.3164520263672
2023-05-26 00:00:00+01:00,162.703714781133,163.3814422535888,158.12902848869214,159.89596557617188
2023-05-30 00:00:00+01:00,160.62211704118795,166.8185188339718,157.47842160738492,163.57508850097656
2023-05-31 00:00:00+01:00,162.99418456153066,164.25281504904368,160.1864351683164,160.6221160888672
2023-06-01 00:00:00+01:00,161.8807455225545,162.4616632087268,157.08822631835938,157.08822631835938
2023-06-02 00:00:00+01:00,157.33028920711826,163.86554737418317,157.33028920711826,163.57508850097656
2023-06-05 00:00:00+01:00,163.81713077051893,164.59168282081663,160.1380196116186,160.18643188476562
2023-06-06 00:00:00+01:00,159.26665944520425,163.21201598742877,158.7825662554012,162.36485290527344
2023-06-07 00:00:00+01:00,162.65530364292783,162.70371591415844,158.83097058932682,159.12142944335938
2023-06-08 00:00:00+01:00,160.3800733480935,161.2514499835005,158.92779372910073,160.6705322265625
2023-06-09 00:00:00+01:00,160.13801687798215,160.3316659672646,157.5723289518547,159.3634796142578
2023-06-12 00:00:00+01:00,159.6539380859143,162.9448058054594,158.34689525560452,159.94439697265625
2023-06-13 00:00:00+01:00,160.04120268291751,160.04120268291751,155.10344650972922,155.58753967285156
2023-06-14 00:00:00+01:00,155.63595816495277,159.60552817056902,154.61935952708993,157.03982543945312
2023-06-15 00:00:00+01:00,156.6041433851788,156.6041433851788,154.28050203563572,154.47413635253906
2023-06-16 00:00:00+01:00,154.90981093487662,156.4589149535657,148.9070587158203,148.9070587158203
2023-06-19 00:00:00+01:00,149.34275501426308,151.52117445531394,148.51979064941406,148.51979064941406
2023-06-20 00:00:00+01:00,148.3261419802026,150.1414913389029,146.24454729156662,147.5515899658203
2023-06-21 00:00:00+01:00,146.19614497214226,147.50320250871744,143.96931331922073,145.13113403320312
2023-06-22 00:00:00+01:00,144.45340441659474,145.712049660693,139.6124725341797,139.6124725341797
2023-06-23 00:00:00+01:00,138.69270993545328,140.72590740405764,136.32065607098346,139.75772094726562
2023-06-26 00:00:00+01:00,139.37042314805973,143.92089607170018,138.31994922369668,142.51702880859375
2023-06-27 00:00:00+01:00,147.019111493975,147.019111493975,142.12976719454065,143.38841247558594
2023-06-28 00:00:00+01:00,144.25975672266233,146.09930475810782,136.9015350341797,136.9015350341797
2023-06-29 00:00:00+01:00,137.96654461913994,139.70928287426224,129.5917392235287,129.64013671875
2023-06-30 00:00:00+01:00,130.51153050708317,132.30266649449595,129.7853907024518,131.62493896484375
2023-07-03 00:00:00+01:00,134.8199567598512,134.8199567598512,130.89879886889784,131.81857299804688
2023-07-04 00:00:00+01:00,133.60972665524778,134.28551888893523,131.528131750757,132.83517456054688
2023-07-05 00:00:00+01:00,131.67335570238703,133.32218004446753,129.8338073776506,131.2860870361328
2023-07-06 00:00:00+01:00,130.2210733042952,131.6249406566227,128.9140157298182,129.8822021484375
2023-07-07 00:00:00+01:00,127.94582299069567,133.3918713263953,127.9119476954652,132.54470825195312
2023-07-10 00:00:00+01:00,131.81856867163253,133.56130709634144,131.57652207857163,132.7383575439453
2023-07-11 00:00:00+01:00,132.15744602976125,134.4423665667044,132.15744602976125,133.80335998535156
2023-07-12 00:00:00+01:00,133.80336533884727,136.70792470846052,133.27085983308092,136.0301971435547
2023-07-13 00:00:00+01:00,139.0315645358726,139.0315645358726,134.7715357696562,136.9983673095703
2023-07-14 00:00:00+01:00,133.22244359790915,137.4824574983777,133.22244359790915,135.9817657470703
2023-07-17 00:00:00+01:00,135.54608779745473,137.09421681187547,134.5294891843036,136.9983673095703
2023-07-18 00:00:00+01:00,133.60972393191392,139.8545232914525,133.4645018804592,139.46725463867188
2023-07-19 00:00:00+01:00,142.95271624770547,148.6582439109899,141.98452984637092,147.30955505371094
2023-07-20 00:00:00+01:00,147.50319246826902,149.92365827986941,145.71204185834435,147.5515899658203
2023-07-21 00:00:00+01:00,150.06888417077144,150.06888417077144,147.21273739444962,147.98728942871094
2023-07-24 00:00:00+01:00,145.22795501142775,150.0882547090153,145.22795501142775,149.19752502441406
2023-07-25 00:00:00+01:00,145.47000268087433,151.76321411132812,145.47000268087433,151.76321411132812
2023-07-26 00:00:00+01:00,149.97206532806342,153.7480010986328,148.85865689316262,153.7480010986328
2023-07-27 00:00:00+01:00,153.8932162510968,157.03982186555885,152.3925244649139,153.0702667236328
2023-07-28 00:00:00+01:00,156.797770433131,158.7825553294189,149.24591423718363,149.4879608154297
2023-07-31 00:00:00+01:00,147.7936422963039,150.16571070262887,145.66363525390625,145.66363525390625
2023-08-01 00:00:00+01:00,144.01773254905046,147.81495691967518,144.01773254905046,146.0025177001953
2023-08-02 00:00:00+01:00,145.80887553557253,145.80887553557253,141.16157793146053,142.37181091308594
2023-08-03 00:00:00+01:00,145.66363496969674,147.62905209947013,141.01633748503667,145.85726928710938
2023-08-04 00:00:00+01:00,142.46862583185776,146.2445617348816,142.46862583185776,144.7922821044922
2023-08-07 00:00:00+01:00,141.40361127414343,145.13111964416242,141.40361127414343,144.16293334960938
2023-08-08 00:00:00+01:00,144.06612595295994,146.58340149617771,142.51702194686385,145.95408630371094
2023-08-09 00:00:00+01:00,147.89047037664264,147.89047037664264,143.82409051244625,146.29296875
2023-08-10 00:00:00+01:00,146.9222958790887,149.39117431640625,145.13114501174869,149.39117431640625
2023-08-11 00:00:00+01:00,145.37317686200856,149.5847934610286,145.37317686200856,149.00387573242188
2023-08-14 00:00:00+01:00,148.13250339852573,151.03608724756154,147.5515857111521,148.47137451171875
2023-08-15 00:00:00+01:00,152.97345243164435,152.97345243164435,145.13113661916222,146.34136962890625
2023-08-16 00:00:00+01:00,146.58340278174202,157.95959202956382,146.58340278174202,156.74935913085938
2023-08-17 00:00:00+01:00,152.58618021697256,159.50870696181693,152.58618021697256,157.4755096435547
2023-08-18 00:00:00+01:00,155.20027315557408,158.29846648688573,152.48934845066972,153.45753479003906
2023-08-21 00:00:00+01:00,152.29573161650407,156.99142703736138,150.16572438010004,151.32754516601562
2023-08-22 00:00:00+01:00,151.32752631880433,152.97344012497246,149.24591684549824,151.08547973632812
2023-08-23 00:00:00+01:00,153.7479963021248,155.61465356914334,150.94024700544634,154.6677703857422
2023-08-24 00:00:00+01:00,153.16708431466358,158.97620266874705,153.16708431466358,156.7009735107422
2023-08-25 00:00:00+01:00,152.7798157698434,156.45699170880368,152.3925323486328,152.3925323486328
2023-08-29 00:00:00+01:00,155.49074901189383,156.16847656887825,152.29573078799274,155.63597106933594
2023-08-30 00:00:00+01:00,152.15048498397184,159.3634853941594,152.15048498397184,153.5543670654297
2023-08-31 00:00:00+01:00,157.2818834457815,158.7632075097901,152.97345676375141,156.99142456054688
2023-09-01 00:00:00+01:00,154.61936293695936,157.37870004724653,152.05367492261308,153.7480010986328
2023-09-04 00:00:00+01:00,154.9098165944772,154.9098165944772,146.72864486025162,147.21273803710938
2023-09-05 00:00:00+01:00,145.56683350008512,150.84344651062622,144.50182253354555,149.1007080078125
2023-09-06 00:00:00+01:00,151.0370771277369,151.61799487218434,145.3247833251953,145.3247833251953
2023-09-07 00:00:00+01:00,159.84756825972568,172.0951193687522,156.21686953886592,168.31919860839844
2023-09-08 00:00:00+01:00,167.3510236999959,175.725830078125,164.6362282305997,175.725830078125
2023-09-11 00:00:00+01:00,175.2417345046997,177.7590249980858,169.19056963920593,170.4008026123047
2023-09-12 00:00:00+01:00,166.57647410719147,170.35239518125562,166.57647410719147,169.4810333251953
2023-09-13 00:00:00+01:00,167.25419729372254,173.7410430908203,165.995552043933,173.7410430908203
2023-09-14 00:00:00+01:00,172.48239667915144,178.8240203857422,170.59443620386074,178.8240203857422
2023-09-15 00:00:00+01:00,177.75901773881273,178.67879180613596,173.5474012550812,177.56536865234375
2023-09-18 00:00:00+01:00,178.04947279102336,180.65389656696186,174.5640106201172,174.5640106201172
2023-09-19 00:00:00+01:00,170.44921976977088,176.694019135222,170.44921976977088,173.01490783691406
2023-09-20 00:00:00+01:00,170.59444377864037,175.87105679841113,170.59444377864037,171.0785369873047
2023-09-21 00:00:00+01:00,168.70648273018136,177.42016046086505,167.78670859105742,175.5806121826172
2023-09-22 00:00:00+01:00,175.24172221253278,178.63037429951544,170.7880592745867,175.3385467529297
2023-09-25 00:00:00+01:00,179.11447706169255,179.11447706169255,171.65944502514648,173.30535888671875
2023-09-26 00:00:00+01:00,170.25557996546837,177.42015323164858,168.6096513091674,175.0965118408203
2023-09-27 00:00:00+01:00,174.3219594297073,175.72582671601893,170.98171939721362,171.36898803710938
2023-09-28 00:00:00+01:00,171.36898213491492,173.2085302710905,169.19056287048804,169.33578491210938
2023-09-29 00:00:00+01:00,167.44781942026205,170.7396617394605,166.7216796875,166.7216796875
2023-10-02 00:00:00+01:00,168.9001105750701,170.59443673544297,162.07439366004053,162.94577026367188
2023-10-03 00:00:00+01:00,158.92778730639665,163.1394039406137,158.92778730639665,159.41188049316406
2023-10-04 00:00:00+01:00,159.75076145286684,159.75076145286684,152.9734564215331,154.03846740722656
2023-10-05 00:00:00+01:00,154.03845750002682,157.4271097977478,152.44094112423315,156.07164001464844
2023-10-06 00:00:00+01:00,159.55712215862582,161.20303608894764,153.60276691655432,158.4921112060547
2023-10-09 00:00:00+01:00,155.44232927718537,160.91257652089476,155.44232927718537,159.26666259765625
2023-10-10 00:00:00+01:00,162.94576066290378,164.05916902192038,159.60552081250322,161.05780029296875
2023-10-11 00:00:00+01:00,160.2832550060881,162.41326204545658,157.8143768310547,157.8143768310547
2023-10-12 00:00:00+01:00,157.86279822404904,158.78257236539764,155.05504875113732,156.3621063232422
2023-10-13 00:00:00+01:00,153.3607187416314,156.70097361615797,151.61799505291552,152.3925323486328
2023-10-16 00:00:00+01:00,150.06889540779102,154.61936863645357,150.06889540779102,151.66639709472656
2023-10-17 00:00:00+01:00,150.79503805360162,152.68299865722656,149.14912406001454,152.68299865722656
2023-10-18 00:00:00+01:00,155.63595556244516,155.63595556244516,151.81162243953122,152.10208129882812
2023-10-19 00:00:00+01:00,155.44232430616154,160.38006591796875,152.05367201883536,160.38006591796875
2023-10-20 00:00:00+01:00,159.70233273030266,160.76734360632068,156.70096396094914,158.54051208496094
2023-10-23 00:00:00+01:00,162.36486050011158,162.36486050011158,153.69959495197764,155.20028686523438
2023-10-24 00:00:00+01:00,154.9098185744919,155.29708721158755,152.416741636479,152.92503356933594
2023-10-25 00:00:00+01:00,153.94163766749833,155.82959819365573,150.55298526601254,151.6179962158203
2023-10-26 00:00:00+01:00,153.94162681172972,153.94162681172972,149.0522828797058,150.5045623779297
2023-10-27 00:00:00+01:00,146.68022641711562,153.16707175944003,146.68022641711562,149.4879608154297
2023-10-30 00:00:00+00:00,149.3911504382431,152.05366278807995,149.3911504382431,150.26251220703125
2023-10-31 00:00:00+00:00,148.03569213284473,152.00526221467047,145.7604629955534,146.48660278320312
2023-11-01 00:00:00+00:00,146.68024100026776,151.5211730464812,144.74386818178237,150.0688934326172
2023-11-02 00:00:00+00:00,151.66638927823453,153.99004543525658,150.50456858639936,151.95684814453125
2023-11-03 00:00:00+00:00,155.3454957654639,155.3454957654639,151.23070380809045,153.0702667236328
2023-11-06 00:00:00+00:00,154.7161848347836,154.7161848347836,151.56957913321685,152.5377655029297
2023-11-07 00:00:00+00:00,155.87799764161156,167.98032665105345,155.63595106142273,164.78530883789062
2023-11-08 00:00:00+00:00,161.63871758783574,168.02875377918042,161.106212109665,165.55987548828125
2023-11-09 00:00:00+00:00,164.20441002245732,169.0937392460596,162.6553059611063,168.3675994873047
2023-11-10 00:00:00+00:00,166.0923731282544,167.88350903148998,161.6387099598145,165.85032653808594
2023-11-13 00:00:00+00:00,161.20302809228488,170.6428450526439,161.20302809228488,170.5460205078125
2023-11-14 00:00:00+00:00,171.1269420178132,171.4174008853851,169.3357913122465,170.98171997070312
2023-11-15 00:00:00+00:00,173.98308704435783,175.53219113955512,167.20578248123485,172.5308074951172
2023-11-16 00:00:00+00:00,171.05335060116954,173.45057798480372,169.52943510199833,172.28875732421875
2023-11-17 00:00:00+00:00,171.1269396813118,177.2265167236328,171.0301151356593,177.2265167236328
2023-11-20 00:00:00+00:00,172.62764105788708,178.6768708533065,172.62764105788708,178.5335693359375
2023-11-21 00:00:00+00:00,179.11448215827127,185.5045182419071,177.22652165235445,183.76177978515625
2023-11-22 00:00:00+00:00,180.2762934900036,185.50450858817774,180.2762934900036,181.87380981445312
2023-11-23 00:00:00+00:00,180.08265332673724,184.14903286654183,177.8558218631881,183.9553985595703
2023-11-24 00:00:00+00:00,183.8585905310133,184.63314260180948,181.2532064964256,182.79359436035156
2023-11-27 00:00:00+00:00,181.43812643092795,184.77838134765625,179.70410422459898,184.77838134765625
2023-11-28 00:00:00+00:00,184.92359886333176,187.24724026955124,180.1310792296592,185.5045166015625
2023-11-29 00:00:00+00:00,188.89317397401473,190.6107238963927,181.77699797100215,184.1974639892578
2023-11-30 00:00:00+00:00,184.48792846037188,187.10202888468532,181.00245137905222,182.50314331054688
2023-12-01 00:00:00+00:00,183.95541219613193,186.7631467887322,182.21267375749824,185.69815063476562
2023-12-04 00:00:00+00:00,184.14905329913432,188.74793877340127,184.14905329913432,186.37588500976562
2023-12-05 00:00:00+00:00,184.29428659375364,189.61931177770043,182.50313584981257,186.1338348388672
2023-12-06 00:00:00+00:00,185.6981440071514,190.7811223206317,182.85554440588535,188.55429077148438
2023-12-07 00:00:00+00:00,185.06882424754716,190.5390862655548,185.06882424754716,189.4740753173828
2023-12-08 00:00:00+00:00,185.0688295793273,189.98238751417455,185.0688295793273,188.1670379638672
2023-12-11 00:00:00+00:00,183.56814123006538,190.53908012301753,183.56814123006538,184.29428100585938
2023-12-12 00:00:00+00:00,185.35926903266355,186.88706989054162,180.27629082460138,180.66357421875
2023-12-13 00:00:00+00:00,182.5031289876302,182.69676330509532,177.37173832137137,181.53494262695312
2023-12-14 00:00:00+00:00,182.98722216796875,185.3728377335891,180.71197831103703,181.53494262695312
2023-12-15 00:00:00+00:00,180.27629412191553,182.938806565313,178.6787925652175,181.09925842285156
2023-12-18 00:00:00+00:00,181.09926022965564,182.93880839047,176.83923141370718,182.89039611816406
2023-12-19 00:00:00+00:00,184.29427753761624,184.58472162378672,179.79220214840726,179.93743896484375
2023-12-20 00:00:00+00:00,182.1642749766652,187.82817162840942,181.24450080222758,183.51974487304688
2023-12-21 00:00:00+00:00,179.16288426526626,183.3260884608744,177.85582680353832,178.72720336914062
